cluster_id,working_mode_label,window_100_delta_vx_mps,window_100_delta_vy_away_mps,window_100_ri,window_100_max_abs_ax_g,window_100_max_abs_ay_g,window_100_max_abs_az_g,window_100_max_abs_resultant_g,window_100_seat_twist_peak_mm,window_100_foot_resultant_asymmetry_g,case_count,safe_working_name
0,mode_0,-11.233903471456756,4.956071132241445,0.4625809156022524,30.029372229319364,18.26614279870117,22.364172383414147,38.27368987433572,22.998463905193262,34.59313498269161,392,bulk moderate / unresolved
1,mode_1,-12.759055613635816,51.982620084023914,4.156223820444482,32.079325289140144,175.28232393277247,23.9118888576955,38.20977391772417,12.186969364985654,26.432576672345892,6,high-lateral review pocket
