filegroup_id,test_code,test_side,era,working_mode_label,structure_intrusion_score,lower_extremity_score,restraint_kinematics_score,head_neck_chest_score,ri_100,harshness_proxy_z,seat_response_proxy_z
2075,CEN1320,driver,2001-2014,mode_0,0.18256745899167423,0.4945588157004173,0.8042364049023869,0.03962489622767762,0.43949795706416833,1.4140962226998766,0.21536874212403864
2083,CEN1318,driver,2001-2014,mode_0,0.16076402658472325,1.4828255124502345,-1.1517955820514767,0.7463830036773572,0.43796875760453363,2.4423699302464508,0.1476274509716679
2084,CEN1321,driver,2001-2014,mode_0,0.04833378003036205,-0.11729052252836902,0.2443915966480959,-0.14920460117792833,0.6341582647363816,0.673710115358312,0.14518862397975543
2085,CEN1322,driver,2001-2014,mode_0,0.2905191695084923,0.1550089089684357,0.5894251456301272,0.11553194639915365,0.4754219559662693,0.5891618471684396,0.0916839422282659
2086,CEN1326,driver,2001-2014,mode_0,0.12768109929633703,-0.12193312756731456,-0.6900670979640626,-0.006208982208241405,0.38541766177950787,-0.20202081208467657,2.267408359164469
2087,CEN1323,driver,2001-2014,mode_0,-0.030626404322649462,0.29002411646642146,0.1792804517932101,-0.2147832047667278,0.5010490814561367,0.7316557450477312,-0.1767609802281232
2090,CEN1327,driver,2001-2014,mode_0,2.081798976959294,2.0460301201026687,-1.162797308488807,0.0069981001463023385,0.33068709624405984,-0.155023980631595,0.30070788515967706
2111,CEN1332,driver,2001-2014,mode_0,0.38404283032095327,0.07872034760121559,-0.3315061943776425,0.05472832743791947,0.3358096173345966,0.3011497802120408,-0.06332166436117206
2113,CEN1333,driver,2001-2014,mode_0,0.7159851121434839,0.28518326908139174,-0.4862575651291333,0.25582438593034357,0.39415169960894597,-0.058869239472875395,0.09855045083740013
2151,CEN1336,driver,2001-2014,mode_0,-0.3436577333252327,-0.2539378083776678,-0.141224016147102,-0.30627840952077656,0.5334159278978502,0.14969191309560276,-0.09020630766192506
2152,CEN1337,driver,2001-2014,mode_0,-0.012209183133261131,0.02074824986563632,-1.342077760282017,-0.05783277867864693,0.4077076891251885,0.28981284630540577,0.17438724719486096
2168,CEN1324,driver,2001-2014,mode_0,0.013420668077422381,1.3323678952507823,1.3961871786995725,1.2235150245270252,0.4993294571816381,1.0859116503546788,-0.06893041387416685
2169,CEN1325,driver,2001-2014,mode_0,0.6320869369840264,2.0746304616374283,-0.40761906566985867,0.6030544371392371,0.5370130127852151,-0.14298055980270513,1.5412671372901043
2170,CEN1328,driver,2001-2014,mode_0,0.27199049281655646,0.8260463563740462,0.5243140007752414,0.8169049234867504,0.491809245557403,1.0322024233849802,0.3469527870176742
2171,CEN1329,driver,2001-2014,mode_0,0.2418046797389366,1.3023448397782904,-0.5378413553796303,-0.4728304404598534,0.5092847034450053,2.2172404739013696,0.5982136900391276
2172,CEN1330,driver,2001-2014,mode_0,0.3421570663068033,0.8952370416292413,-1.331076033844687,0.3229534970678135,0.3907588280696994,1.6257486301066448,0.2724101690741742
2173,CEN1331,driver,2001-2014,mode_0,0.2814590940708482,0.5587595273631111,-0.6274815812762353,0.6603795830242457,0.4753090886149497,-0.038725527572684465,0.2579694022946323
2174,CEN1334,driver,2001-2014,mode_0,1.0797263030002773,1.132228346381442,-0.8312911141111646,0.3908783592497579,0.46614656847738667,0.37603966890933926,0.28462579194874
2175,CEN1335,driver,2001-2014,mode_0,-0.08986674584769738,0.7486590630828064,-1.0105715659043748,-0.05930793025317437,0.635417319720969,0.052851567426694446,0.5395198380784589
2176,CEN1338,driver,2001-2014,mode_0,0.04739093540789376,0.2905659652037785,1.2401729938645527,0.28522281658841836,0.444263836716152,-0.48341499030951396,0.23463910744192562
2177,CEN1341,driver,2001-2014,mode_0,-0.7318626917128462,-0.5415876608691762,1.1382682274470879,-0.15276522278828344,0.46455584686369633,-0.11286926913358945,-0.04131149848072643
2178,CEN1342,driver,2001-2014,mode_0,0.5074134878018566,1.545393057386698,-0.6520106623179546,0.1676323706459327,0.5086675191545376,-0.09736642709195559,0.5990190618958753
2179,CEN1340,driver,2001-2014,mode_0,0.4924325531502479,3.1406743761616225,0.8828749043616616,0.6585932354751954,0.5825529397190161,-0.12503070253392495,0.13665943784208526
2180,CEN1339,driver,2001-2014,mode_0,-0.11092370808371288,-0.12063057118363162,0.282448032294204,0.08914886643411739,0.467337375491068,-0.3539303524744327,0.012897900671892733
2183,CEN1344,driver,2001-2014,mode_0,-0.42020446830965136,-0.6574418248792997,0.035530807479049686,0.5749122551674797,0.504330945304407,-0.637122969665633,-0.02842118856727332
2184,CEN1346,driver,2001-2014,mode_0,-0.2206133481761346,-0.23386248051183003,0.0,-0.009364816146193139,0.5399320103004708,0.0877585218190084,-0.14917259189442542
2193,CEN1345,driver,2001-2014,mode_0,-0.20160727193171085,-0.36771824880199083,-0.0380564356461081,0.27218439800725824,0.5028562965986465,0.12218198128898483,-0.13732309792874267
2194,CEN1347,driver,2001-2014,mode_0,0.20061946068819156,0.07481816437415233,-0.040582063813166536,0.15672048309445544,0.5272283996565541,-0.10624731045951195,0.14264757836270836
2195,CEN1348,driver,2001-2014,mode_0,0.29727211774044904,-0.05089761027304477,-1.2794922435941898,0.5195698139238503,0.4831140500309853,-0.5383969736847624,-0.042583968797962446
2196,CEN1349,driver,2001-2014,mode_0,0.23946098803739196,-0.14237572506277815,-1.1898520176975849,0.05438523089289968,0.5558281801524633,-0.3856371913951332,0.12892341442996313
2198,CEN1343,driver,2001-2014,mode_0,0.18511595145649973,0.3194586884711226,1.9720849697253109,1.6372674640090479,0.6266648876103228,0.2502896931321495,-0.13808703926317695
2201,CEN1402,driver,2001-2014,mode_0,0.40541544846335126,0.5151224245859992,0.7661799692562788,-0.1627923384743837,0.5412060058024601,0.28334633091266076,0.1211267660828132
2202,CEN1401,driver,2001-2014,mode_0,-0.14070767788556388,-0.29879144464882945,0.3585609035864202,-0.655793467123241,0.5043033488985189,-0.7637543075153966,1.6717517479803454
2203,CEN1403,driver,2001-2014,mode_0,1.210639180914217,0.628202491759699,,-0.3673941200097657,0.6016130120592603,-0.548852287919308,1.5509626388764437
2206,CEN1404,driver,2001-2014,mode_0,0.591461641044372,1.0271417123707351,0.26892067768981515,-0.13174042226842606,0.5030717616190796,-0.2928030857336368,0.5013361931121739
2207,CEN1406,driver,2001-2014,mode_0,-0.05772010321684138,1.7282000645690996,,-0.2526545948140819,0.5039095595198363,0.03178750599910177,0.3918624783961392
2208,CEN1409,driver,2001-2014,mode_0,1.2815339782596433,0.49848934828368224,-1.1750618490096667,-0.04486927758889251,0.5071915127394861,-0.5388930963189736,0.23012800657824073
2210,CEN1405,driver,2001-2014,mode_0,1.774405157503787,0.8354208273414022,-0.7171218071728404,-0.748811770005655,0.4489563872210509,-0.6808188837005622,-0.04235697489518249
2211,CEN1408,driver,2001-2014,mode_0,1.0551589218940547,0.34327303109256985,1.4833017764291192,-0.5968319366804954,0.5350720173073145,-0.22465368081874765,0.33854798272565023
2212,CEN1407,driver,2001-2014,mode_0,-0.4232807569235035,-0.5218503032511,0.3315061943776425,0.4077492409613193,0.5186877489189972,-0.17281539097830467,-0.2049033267127668
2214,CEN1413,driver,2015-2017,mode_0,-0.0036078207198690926,-0.1041756437721419,,0.010839994296316066,0.5230574359181558,1.0413189734972894,0.11886884279495852
2219,CEN1412,driver,2001-2014,mode_0,-0.06609625588744675,0.057817956791463974,-1.0105715659043748,-0.3891153423230356,0.49355898798646963,-0.31300827331030345,0.38998020047647525
2220,CEN1411,driver,2001-2014,mode_0,0.5035747098329094,-0.3798184872382466,,-0.7918704472943414,0.5495179696887256,0.2958119357673353,-0.08821574723416252
2222,CEN1410,driver,2001-2014,mode_0,-0.007680656212963965,-0.10697866815715067,0.43467377487863634,0.7698891588051316,0.6569276180409046,-0.3923969549059001,-0.014464312357384105
2223,CEN1414,driver,2001-2014,mode_0,-0.5964410665740276,1.3931205268272568,0.26892067768981515,0.18454104993474543,0.6011507706115462,-0.16401033679564336,0.009810729729417688
2224,CEN1415,driver,2001-2014,mode_0,0.5002408945459587,0.39344420673295866,-1.4342436143456807,-0.6402606367334892,0.5821929383336302,-0.39776233322396526,0.431106229128127
2230,CEN1418,driver,2015-2017,mode_0,-0.004513169371015613,-0.04196034588626979,-0.21733688743931817,-0.020156943615457956,0.5197619053079001,-0.7030281573814405,0.1835540237007004
2231,CEN1419,driver,2015-2017,mode_0,0.38280346833310813,-0.1932724793901072,-0.9970442112999858,-0.3364109266715376,0.3907374477284148,0.39164784874116587,0.2951059832208781
2238,CEN1421,driver,2001-2014,mode_0,-0.1061916061359142,0.38677532662470077,-0.7416508882145596,0.3426268077421475,0.3833329404034409,0.1725275339940956,-0.04399241011422924
2245,CEN1416,driver,2001-2014,mode_0,0.9436813495429852,1.2475723591797527,-0.5513687099840191,-0.15040181005380168,0.6716443960077774,0.13405628458586516,0.3172492993318462
2247,CEN1420,driver,2001-2014,mode_0,-0.7696013762245517,-0.08059926132959656,0.3585609035864202,0.34885643338630334,0.5593181644996696,-0.5124155699160435,-0.1959735150568211
2248,CEN1424,driver,2001-2014,mode_0,1.1460653247534551,2.053596845236063,,1.079968494511239,0.44001423251095023,-0.5721899624060484,0.14130984611646893
2251,CEN1422,driver,2015-2017,mode_0,-0.34687059096364353,-0.23140081564876328,0.8312911141111646,0.3736787239481052,0.5555001730554293,-0.3314858667222233,0.10448846169085597
2257,CEN1423,driver,2001-2014,mode_0,1.0470317165857863,0.7752393438841491,-1.445245340783011,-0.3023266650847775,0.548755277349323,-0.23741178729725443,2.072956975557836
2260,CEN1425,driver,2001-2014,mode_0,0.8273214794413931,-0.049445927681889906,0.3966173392325283,0.075948682941942,0.5377322530304033,-0.09061487573552199,-0.05083911627257014
2317,CEN1427,driver,2015-2017,mode_0,-0.31303098433105686,0.22153328135422132,,0.5908084796395284,0.5121705942031769,0.4111092942377043,-0.06708560945682196
2318,CEN1426,driver,2001-2014,mode_0,0.8381248336596441,1.818149169622119,0.8312911141111646,-0.2961107840141676,0.658016523361352,-0.1257602664994203,0.009829108667703909
2320,CEN1428,driver,2001-2014,mode_0,0.3008108684571333,0.17987324026339288,,0.6806432468321347,0.6102911773303776,-0.3702231435465424,-0.09557048565511317
2321,CEN1429,driver,2001-2014,mode_0,0.23088041286736552,1.2931457477248027,-1.162797308488807,0.8910908866738194,0.4751792659704146,-0.0489920094033454,0.737116949722288
2324,CEN1430,driver,2015-2017,mode_0,-0.10950719860149549,-0.09812756395444026,-0.6900670979640626,2.144018671095566,0.5251270181815823,0.688413511578602,0.036349590849560666
2325,CEN1432,driver,2015-2017,mode_0,-0.17552457914899428,-0.3841069171054861,0.1792804517932101,-0.0821645640125519,0.4468804077969328,1.5846920059635123,-0.1726233887701294
2335,CEN1433,driver,2015-2017,mode_0,-0.23411341988322998,-0.23954342904916034,-0.7661799692562788,0.06355815452135995,0.4934556009522975,-0.020648567510038796,-0.014618782079957347
2336,CEN1431,driver,2001-2014,mode_0,0.6106005145290873,0.16798033982036345,0.3315061943776425,0.10075722893019795,0.3652142541690879,-0.45646364238839043,0.09747428403572064
2337,CEN1434,driver,2015-2017,mode_0,-0.3413801392532692,0.5467408872524538,0.1915449923140697,1.8205679116642712,0.6246075075610467,-0.21869172913653465,0.3296021357926742
2338,CEN1435,driver,2001-2014,mode_0,1.1212536401937014,0.6319731608263686,-1.9720849697253109,-0.48214738977899535,0.5673782372310875,-0.4367777962673093,-0.02973595618099141
2339,CEN1436,driver,2015-2017,mode_0,0.05327387894732651,0.08780377583931653,-0.5513687099840191,-0.13175416684197194,0.5686187088804017,1.5009149709843366,0.26872786329346154
2340,CEN1437,driver,2015-2017,mode_0,-0.08070377717966545,-0.07095050162470139,-0.30697711333592326,0.5690460236056207,0.5478246415522322,-0.11667466975154094,0.07909921209020909
2344,CEN1438,driver,2001-2014,mode_0,1.4073138593587915,3.1288564457153556,2.0591995674548573,-1.0274691667414975,0.44670361500233274,-0.6668517913242,0.4591352765759675
2345,CEN1440,driver,2001-2014,mode_0,-0.05826640108813974,-0.07952096545954614,-0.7035944525684514,0.13799753705967369,0.555636208677101,-0.19087235237006125,0.6945941148192009
2346,CEN1439,driver,2015-2017,mode_0,-0.0866646748382166,0.2818582548754349,-1.4342436143456807,-0.010853738869861976,0.4111722180268568,-0.33813755639874377,0.14709157978015974
2347,CEN1442,driver,2015-2017,mode_0,-0.10558171672503938,0.699782669927946,0.8964022589660504,-0.3146897043582677,0.41569668061871856,1.0157143913891784,0.35279711306866834
2396,CEN1445,driver,2001-2014,mode_0,2.3266014497816494,3.6166420308839897,2.330645873311731,1.474242907706839,0.4248386352600569,-0.7980986534212641,0.8760129740399291
2399,CEN1443,driver,2015-2017,mode_0,-0.0907354833650917,-0.389977467329582,,0.3147859163730891,0.5818089726813102,-0.36849810210840467,-0.01863279804030546
2400,CEN1444,driver,2015-2017,mode_0,-0.055044194039868446,-0.22533535832283147,-1.124740872842699,-0.09765616068166595,0.5366163660723514,-0.2822358360948913,-0.04955488958658054
2401,CEN1446,driver,2015-2017,mode_0,-0.2449032682620745,-0.1711421433952053,-0.5758977910257383,-0.2402778109670458,0.4436737173560411,0.48080567340232094,0.14399537860869582
2402,CEN1447,driver,2015-2017,mode_0,-0.12160574749947546,-0.3246860991348977,1.4697744218247304,-1.3345299016403487,0.591246128205814,-0.771466069692404,0.0038729120640955406
2403,CEN1448,driver,2015-2017,mode_0,0.12785576528367462,-0.19641967543367808,-0.9970442112999858,-0.3395119949200696,0.5041852592814737,-0.5172372367524468,-0.18804261843912912
2404,CEN1449,driver,2015-2017,mode_0,0.09620017202806896,0.04595675281915557,-0.14248683023063125,-0.12865309859343996,0.48017231845037334,-0.6121702271836662,0.2995192224029901
2405,CEN1450,driver,2015-2017,mode_0,-0.23135270196546992,-0.30056218965182285,-0.1792804517932101,-0.1534616445816959,0.4420367611037021,-0.026405947547141415,-0.1104790427147849
2406,CEN1452,driver,2015-2017,mode_0,-0.26419719998506175,0.033269778527308745,-0.025791895125248473,0.5811077629825333,0.46799812498139887,0.31140955880781085,-0.18698086967764177
2407,CEN1453,driver,2015-2017,mode_0,0.05426333596874492,-0.12106047610822353,0.10190476641746467,0.007738926047784071,0.3336671641337004,0.35102832427488745,-0.10995068600348855
2426,CEN1502,driver,2015-2017,mode_0,0.014050619778177653,0.010184447081466411,-0.677802557443203,0.023244267290444032,0.5776078015777663,-0.3446791460297469,-0.12404876653145794
2427,CEN1501,driver,2015-2017,mode_0,-0.08535024749772749,-0.09522377185409588,,0.3578171045146839,0.4853646552568878,0.1337425438810453,-0.16121587621532765
2432,CEN1505,driver,2015-2017,mode_0,-0.11278492421957531,-0.418121031936132,0.42114642027424753,0.026359080112521943,0.4593189137852467,-0.11435996072881102,-0.20868974408735197
2433,CEN1507,driver,2015-2017,mode_0,-0.07719882510721413,0.13025388985853895,0.5378413553796303,0.0012492342276883377,0.5352959419468347,-0.3150297518842333,-0.12340663120163847
2434,CEN1515,driver,2015-2017,mode_0,-0.058780460940319926,-0.16811218470919842,1.0841588090295324,-0.25270957310826564,0.45297996782744265,-0.2673650625942224,-0.0712058701662547
2435,CEN1506,driver,2015-2017,mode_0,0.024149774771859697,0.6669216005151375,0.32050446794031207,0.44153220265150184,0.4403618520354803,-0.5995601173683657,0.3781594774776122
2436,CEN1514,driver,2001-2014,mode_0,-0.6734012041964827,0.011661955460982884,-0.3475591771490898,-0.2992393414097914,0.4320447871947318,-0.704246261572282,0.1319583852315238
2437,CEN1510,driver,2015-2017,mode_0,1.1112078813386832,2.411514055500001,,0.13176791141551789,0.46497688046191354,-0.3977463580505819,1.652055862844204
2438,CEN1509,driver,2015-2017,mode_0,0.5883630033552941,0.644545763927204,0.8448184687155535,-0.07597617208903383,0.4637446127325294,-0.4348416494244115,-0.16039939834569075
2439,CEN1508,driver,2015-2017,mode_0,7.827539970328125,-0.4573570715065676,0.0,0.08530686598172164,0.4741564426576299,-0.4821583202660362,-0.21912477492754295
2440,CEN1503,driver,2015-2017,mode_0,-0.09296680846435994,0.09013345746429373,1.369132469490795,0.02017068818900387,0.5016366178805505,-0.2419070207249422,1.938248327695976
