cluster_id,cluster_n,dimension,category,cluster_count,cluster_share,overall_count,overall_share,enrichment_ratio
0,392,make_model_family,Lincoln MKZ,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Dodge Avenger,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Suzuki Kizashi,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Kia Optima,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Jeep Patriot,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Jeep Wrangler,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Ford Focus,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Volkswagen Beetle,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Chevrolet Cruze,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Scion tC,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mercedes Benz ML 350,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mazda 2,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Hyundai Accent,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Toyota Yaris,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Nissan Versa,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Chevrolet Spark,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Infiniti Q50,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Acura RLX,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mitsubishi Mirage,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Acura MDX,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Volvo S80,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mazda 3,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Ford Fiesta,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,BMW 228i,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Audi A3,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mitsubishi Lancer,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mini Cooper Countryman,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Fiat 500L,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Subaru WRX,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Hyundai Genesis,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mercedes Benz E 350,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Nissan Juke,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Ford C Max,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mazda 5,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Volkswagen GTI,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Scion FR S,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Nissan Leaf,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Scion xB,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,BMW 535i,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Chrysler 200,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Infiniti Q70,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Lincoln MKS,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Chrysler Town & Country,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mini Cooper,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Nissan Quest,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Toyota Avalon,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Lexus RC 350,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Lexus NX 200t,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Lexus CT 200h,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Kia Sedona,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Nissan Murano,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Ford Flex,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Dodge Durango,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Dodge Journey,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Audi A6,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Audi Q5,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Chrysler 300,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Audi Q3,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Ford Edge,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Scion iA,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Fiat 500X,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Acura ILX,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Acura RDX,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
